id,lat,lng,category,source
potential-map2-1889,50.36854,-4.16655,undifferentiated,1940s-map
potential-map2-1890,50.36834,-4.16499,undifferentiated,1940s-map
potential-map2-1891,50.36849,-4.16544,undifferentiated,1940s-map
potential-map2-1892,50.36834,-4.15360,undifferentiated,1940s-map
potential-map2-1893,50.36853,-4.15317,undifferentiated,1940s-map
potential-map2-1894,50.36857,-4.13556,undifferentiated,1940s-map
potential-map2-1895,50.36856,-4.13371,undifferentiated,1940s-map
potential-map2-1896,50.36856,-4.12339,undifferentiated,1940s-map
potential-map2-1897,50.36862,-4.11590,undifferentiated,1940s-map
potential-map2-1898,50.36861,-4.10062,undifferentiated,1940s-map
potential-map2-1899,50.36839,-4.16260,undifferentiated,1940s-map
potential-map2-1900,50.36741,-4.14962,undifferentiated,1940s-map
potential-map2-1901,50.36756,-4.14825,undifferentiated,1940s-map
potential-map2-1902,50.36730,-4.15139,undifferentiated,1940s-map
potential-map2-1903,50.36716,-4.14762,undifferentiated,1940s-map
potential-map2-1904,50.36650,-4.15060,undifferentiated,1940s-map
potential-map2-1905,50.36820,-4.14941,undifferentiated,1940s-map
potential-map2-1906,50.36700,-4.14897,undifferentiated,1940s-map
potential-map2-1907,50.36829,-4.14778,undifferentiated,1940s-map
potential-map2-1908,50.36785,-4.15059,undifferentiated,1940s-map
potential-map2-1909,50.36683,-4.15031,undifferentiated,1940s-map
potential-map2-1910,50.36763,-4.14727,undifferentiated,1940s-map
potential-map2-1911,50.36807,-4.14829,undifferentiated,1940s-map
potential-map2-1912,50.36816,-4.15014,undifferentiated,1940s-map
potential-map2-1913,50.36808,-4.14710,undifferentiated,1940s-map
potential-map2-1914,50.36729,-4.14858,undifferentiated,1940s-map
potential-map2-1915,50.36732,-4.14695,undifferentiated,1940s-map
potential-map2-1916,50.36846,-4.14855,undifferentiated,1940s-map
potential-map2-1917,50.36816,-4.14881,undifferentiated,1940s-map
potential-map2-1918,50.36671,-4.15114,undifferentiated,1940s-map
potential-map2-1919,50.36767,-4.15134,undifferentiated,1940s-map
potential-map2-1920,50.36666,-4.14957,undifferentiated,1940s-map
potential-map2-1921,50.36706,-4.14955,undifferentiated,1940s-map
potential-map2-1922,50.36718,-4.15077,undifferentiated,1940s-map
potential-map2-1923,50.36785,-4.14792,undifferentiated,1940s-map
potential-map2-1924,50.36735,-4.15021,undifferentiated,1940s-map
potential-map2-1925,50.36848,-4.13843,undifferentiated,1940s-map
potential-map2-1926,50.36816,-4.13826,undifferentiated,1940s-map
potential-map2-1927,50.36838,-4.13619,undifferentiated,1940s-map
potential-map2-1928,50.36837,-4.12197,undifferentiated,1940s-map
potential-map2-1929,50.36852,-4.10843,undifferentiated,1940s-map
potential-map2-1930,50.36827,-4.18158,undifferentiated,1940s-map
potential-map2-1931,50.36798,-4.15498,undifferentiated,1940s-map
potential-map2-1932,50.36788,-4.15568,undifferentiated,1940s-map
potential-map2-1933,50.36829,-4.15486,undifferentiated,1940s-map
potential-map2-1934,50.36771,-4.15438,undifferentiated,1940s-map
potential-map2-1935,50.36782,-4.15468,undifferentiated,1940s-map
potential-map2-1936,50.36831,-4.14390,undifferentiated,1940s-map
potential-map2-1937,50.36824,-4.13509,undifferentiated,1940s-map
potential-map2-1938,50.36829,-4.12429,undifferentiated,1940s-map
potential-map2-1939,50.36816,-4.15676,undifferentiated,1940s-map
potential-map2-1940,50.36814,-4.15156,undifferentiated,1940s-map
potential-map2-1941,50.36811,-4.14250,undifferentiated,1940s-map
potential-map2-1942,50.36825,-4.14211,undifferentiated,1940s-map
potential-map2-1943,50.36814,-4.13925,undifferentiated,1940s-map
potential-map2-1944,50.36779,-4.13935,undifferentiated,1940s-map
potential-map2-1945,50.36821,-4.13284,undifferentiated,1940s-map
potential-map2-1946,50.36830,-4.09323,undifferentiated,1940s-map
potential-map2-1947,50.36810,-4.16978,undifferentiated,1940s-map
potential-map2-1948,50.36813,-4.11539,undifferentiated,1940s-map
potential-map2-1949,50.36772,-4.09964,undifferentiated,1940s-map
potential-map2-1950,50.36814,-4.09960,undifferentiated,1940s-map
potential-map2-1951,50.36801,-4.17828,undifferentiated,1940s-map
potential-map2-1952,50.36792,-4.17699,undifferentiated,1940s-map
potential-map2-1953,50.36800,-4.16214,undifferentiated,1940s-map
potential-map2-1954,50.36792,-4.16157,undifferentiated,1940s-map
potential-map2-1955,50.36803,-4.13424,undifferentiated,1940s-map
potential-map2-1956,50.36806,-4.13153,undifferentiated,1940s-map
potential-map2-1957,50.36808,-4.11623,undifferentiated,1940s-map
potential-map2-1958,50.36793,-4.14028,undifferentiated,1940s-map
potential-map2-1959,50.36778,-4.16819,undifferentiated,1940s-map
potential-map2-1960,50.36786,-4.15936,undifferentiated,1940s-map
potential-map2-1961,50.36770,-4.15685,undifferentiated,1940s-map
potential-map2-1962,50.36740,-4.15760,undifferentiated,1940s-map
potential-map2-1963,50.36770,-4.15723,undifferentiated,1940s-map
potential-map2-1964,50.36700,-4.15769,undifferentiated,1940s-map
potential-map2-1965,50.36758,-4.15811,undifferentiated,1940s-map
potential-map2-1966,50.36784,-4.15781,undifferentiated,1940s-map
potential-map2-1967,50.36775,-4.15645,undifferentiated,1940s-map
potential-map2-1968,50.36787,-4.13241,undifferentiated,1940s-map
potential-map2-1969,50.36774,-4.10882,undifferentiated,1940s-map
potential-map2-1970,50.36791,-4.10935,undifferentiated,1940s-map
potential-map2-1971,50.36774,-4.10852,undifferentiated,1940s-map
potential-map2-1972,50.36785,-4.10470,undifferentiated,1940s-map
potential-map2-1973,50.36759,-4.16702,undifferentiated,1940s-map
potential-map2-1974,50.36760,-4.16225,undifferentiated,1940s-map
potential-map2-1975,50.36762,-4.13849,undifferentiated,1940s-map
potential-map2-1976,50.36764,-4.13385,undifferentiated,1940s-map
potential-map2-1977,50.36773,-4.09787,undifferentiated,1940s-map
potential-map2-1978,50.36756,-4.17645,undifferentiated,1940s-map
potential-map2-1979,50.36762,-4.14191,undifferentiated,1940s-map
potential-map2-1980,50.36762,-4.12807,undifferentiated,1940s-map
potential-map2-1981,50.36747,-4.17816,undifferentiated,1940s-map
potential-map2-1982,50.36745,-4.16026,undifferentiated,1940s-map
potential-map2-1983,50.36691,-4.12263,undifferentiated,1940s-map
potential-map2-1984,50.36757,-4.12264,undifferentiated,1940s-map
potential-map2-1985,50.36733,-4.12201,undifferentiated,1940s-map
potential-map2-1986,50.36722,-4.12290,undifferentiated,1940s-map
potential-map2-1987,50.36742,-4.12236,undifferentiated,1940s-map
potential-map2-1988,50.36735,-4.17531,undifferentiated,1940s-map
potential-map2-1989,50.36737,-4.16312,undifferentiated,1940s-map
potential-map2-1990,50.36733,-4.16088,undifferentiated,1940s-map
potential-map2-1991,50.36739,-4.14061,undifferentiated,1940s-map
potential-map2-1992,50.36738,-4.13992,undifferentiated,1940s-map
potential-map2-1993,50.36746,-4.12075,undifferentiated,1940s-map
potential-map2-1994,50.36729,-4.15946,undifferentiated,1940s-map
potential-map2-1995,50.36733,-4.15469,undifferentiated,1940s-map
potential-map2-1996,50.36724,-4.15517,undifferentiated,1940s-map
potential-map2-1997,50.36729,-4.15269,undifferentiated,1940s-map
potential-map2-1998,50.36713,-4.17174,undifferentiated,1940s-map
potential-map2-1999,50.36716,-4.15849,undifferentiated,1940s-map
potential-map2-2000,50.36719,-4.15617,undifferentiated,1940s-map
potential-map2-2001,50.36718,-4.14233,undifferentiated,1940s-map
potential-map2-2002,50.36725,-4.13778,undifferentiated,1940s-map
potential-map2-2003,50.36723,-4.13266,undifferentiated,1940s-map
potential-map2-2004,50.36720,-4.13133,undifferentiated,1940s-map
potential-map2-2005,50.36728,-4.12821,undifferentiated,1940s-map
potential-map2-2006,50.36728,-4.12696,undifferentiated,1940s-map
potential-map2-2007,50.36729,-4.12757,undifferentiated,1940s-map
potential-map2-2008,50.36726,-4.12610,undifferentiated,1940s-map
potential-map2-2009,50.36718,-4.11227,undifferentiated,1940s-map
potential-map2-2010,50.36724,-4.08731,undifferentiated,1940s-map
potential-map2-2011,50.36710,-4.16155,undifferentiated,1940s-map
potential-map2-2012,50.36670,-4.13857,undifferentiated,1940s-map
potential-map2-2013,50.36708,-4.13864,undifferentiated,1940s-map
potential-map2-2014,50.36714,-4.13683,undifferentiated,1940s-map
potential-map2-2015,50.36707,-4.11781,undifferentiated,1940s-map
potential-map2-2016,50.36713,-4.08966,undifferentiated,1940s-map
potential-map2-2017,50.36694,-4.16004,undifferentiated,1940s-map
potential-map2-2018,50.36693,-4.14062,undifferentiated,1940s-map
potential-map2-2019,50.36695,-4.13527,undifferentiated,1940s-map
potential-map2-2020,50.36548,-4.11250,undifferentiated,1940s-map
potential-map2-2021,50.36608,-4.11406,undifferentiated,1940s-map
potential-map2-2022,50.36536,-4.11431,undifferentiated,1940s-map
potential-map2-2023,50.36667,-4.11389,undifferentiated,1940s-map
potential-map2-2024,50.36567,-4.11362,undifferentiated,1940s-map
potential-map2-2025,50.36563,-4.11559,undifferentiated,1940s-map
potential-map2-2026,50.36622,-4.11285,undifferentiated,1940s-map
potential-map2-2027,50.36593,-4.11328,undifferentiated,1940s-map
potential-map2-2028,50.36556,-4.11406,undifferentiated,1940s-map
potential-map2-2029,50.36586,-4.11251,undifferentiated,1940s-map
potential-map2-2030,50.36700,-4.11428,undifferentiated,1940s-map
potential-map2-2031,50.36534,-4.11503,undifferentiated,1940s-map
potential-map2-2032,50.36630,-4.11359,undifferentiated,1940s-map
potential-map2-2033,50.36550,-4.11308,undifferentiated,1940s-map
potential-map2-2034,50.36643,-4.10891,undifferentiated,1940s-map
potential-map2-2035,50.36688,-4.10925,undifferentiated,1940s-map
potential-map2-2036,50.36705,-4.10898,undifferentiated,1940s-map
potential-map2-2037,50.36660,-4.10913,undifferentiated,1940s-map
potential-map2-2038,50.36685,-4.14672,undifferentiated,1940s-map
potential-map2-2039,50.36684,-4.13726,undifferentiated,1940s-map
potential-map2-2040,50.36694,-4.11051,undifferentiated,1940s-map
potential-map2-2041,50.36672,-4.16762,undifferentiated,1940s-map
potential-map2-2042,50.36670,-4.16271,undifferentiated,1940s-map
potential-map2-2043,50.36678,-4.16209,undifferentiated,1940s-map
potential-map2-2044,50.36669,-4.15518,undifferentiated,1940s-map
potential-map2-2045,50.36680,-4.14199,undifferentiated,1940s-map
potential-map2-2046,50.36678,-4.11669,undifferentiated,1940s-map
potential-map2-2047,50.36662,-4.17613,undifferentiated,1940s-map
potential-map2-2048,50.36670,-4.15245,undifferentiated,1940s-map
potential-map2-2049,50.36659,-4.15339,undifferentiated,1940s-map
potential-map2-2050,50.36660,-4.15299,undifferentiated,1940s-map
potential-map2-2051,50.36665,-4.14753,undifferentiated,1940s-map
potential-map2-2052,50.36653,-4.11519,undifferentiated,1940s-map
potential-map2-2053,50.36600,-4.11462,undifferentiated,1940s-map
potential-map2-2054,50.36655,-4.13958,undifferentiated,1940s-map
potential-map2-2055,50.36598,-4.11852,undifferentiated,1940s-map
potential-map2-2056,50.36667,-4.11879,undifferentiated,1940s-map
potential-map2-2057,50.36646,-4.11840,undifferentiated,1940s-map
potential-map2-2058,50.36659,-4.11781,undifferentiated,1940s-map
potential-map2-2059,50.36610,-4.11829,undifferentiated,1940s-map
potential-map2-2060,50.36673,-4.08664,undifferentiated,1940s-map
potential-map2-2061,50.36644,-4.17400,undifferentiated,1940s-map
potential-map2-2062,50.36644,-4.15748,undifferentiated,1940s-map
potential-map2-2063,50.36642,-4.10508,undifferentiated,1940s-map
potential-map2-2064,50.36653,-4.10471,undifferentiated,1940s-map
potential-map2-2065,50.36654,-4.09978,undifferentiated,1940s-map
potential-map2-2066,50.36644,-4.15440,undifferentiated,1940s-map
potential-map2-2067,50.36596,-4.14469,undifferentiated,1940s-map
potential-map2-2068,50.36634,-4.14466,undifferentiated,1940s-map
potential-map2-2069,50.36638,-4.14369,undifferentiated,1940s-map
potential-map2-2070,50.36642,-4.13716,undifferentiated,1940s-map
potential-map2-2071,50.36642,-4.12473,undifferentiated,1940s-map
potential-map2-2072,50.36646,-4.12379,undifferentiated,1940s-map
potential-map2-2073,50.36645,-4.12315,undifferentiated,1940s-map
potential-map2-2074,50.36627,-4.17536,undifferentiated,1940s-map
potential-map2-2075,50.36622,-4.15121,undifferentiated,1940s-map
potential-map2-2076,50.36642,-4.14841,undifferentiated,1940s-map
potential-map2-2077,50.36637,-4.13056,undifferentiated,1940s-map
potential-map2-2078,50.36638,-4.11729,undifferentiated,1940s-map
potential-map2-2079,50.36625,-4.15582,undifferentiated,1940s-map
potential-map2-2080,50.36596,-4.14588,undifferentiated,1940s-map
potential-map2-2081,50.36621,-4.14633,undifferentiated,1940s-map
potential-map2-2082,50.36581,-4.12068,undifferentiated,1940s-map
potential-map2-2083,50.36620,-4.12009,undifferentiated,1940s-map
potential-map2-2084,50.36585,-4.11988,undifferentiated,1940s-map
potential-map2-2085,50.36626,-4.12070,undifferentiated,1940s-map
potential-map2-2086,50.36601,-4.12056,undifferentiated,1940s-map
potential-map2-2087,50.36625,-4.09199,undifferentiated,1940s-map
potential-map2-2088,50.36618,-4.13133,undifferentiated,1940s-map
potential-map2-2089,50.36619,-4.11921,undifferentiated,1940s-map
potential-map2-2090,50.36601,-4.15960,undifferentiated,1940s-map
potential-map2-2091,50.36592,-4.16069,undifferentiated,1940s-map
potential-map2-2092,50.36597,-4.16019,undifferentiated,1940s-map
potential-map2-2093,50.36603,-4.15704,undifferentiated,1940s-map
potential-map2-2094,50.36602,-4.15177,undifferentiated,1940s-map
potential-map2-2095,50.36587,-4.15202,undifferentiated,1940s-map
potential-map2-2096,50.36604,-4.15029,undifferentiated,1940s-map
potential-map2-2097,50.36606,-4.11606,undifferentiated,1940s-map
potential-map2-2098,50.36583,-4.11661,undifferentiated,1940s-map
potential-map2-2099,50.36590,-4.16200,undifferentiated,1940s-map
potential-map2-2100,50.36596,-4.14271,undifferentiated,1940s-map
potential-map2-2101,50.36606,-4.11175,undifferentiated,1940s-map
potential-map2-2102,50.36596,-4.11149,undifferentiated,1940s-map
potential-map2-2103,50.36599,-4.10411,undifferentiated,1940s-map
potential-map2-2104,50.36552,-4.10378,undifferentiated,1940s-map
potential-map2-2105,50.36568,-4.10377,undifferentiated,1940s-map
potential-map2-2106,50.36589,-4.15861,undifferentiated,1940s-map
potential-map2-2107,50.36584,-4.13829,undifferentiated,1940s-map
potential-map2-2108,50.36590,-4.12473,undifferentiated,1940s-map
potential-map2-2109,50.36593,-4.10821,undifferentiated,1940s-map
potential-map2-2110,50.36574,-4.17471,undifferentiated,1940s-map
potential-map2-2111,50.36585,-4.10560,undifferentiated,1940s-map
potential-map2-2112,50.36565,-4.15422,undifferentiated,1940s-map
potential-map2-2113,50.36568,-4.14660,undifferentiated,1940s-map
potential-map2-2114,50.36572,-4.14355,undifferentiated,1940s-map
potential-map2-2115,50.36567,-4.12940,undifferentiated,1940s-map
potential-map2-2116,50.36565,-4.12303,undifferentiated,1940s-map
potential-map2-2117,50.36556,-4.14521,undifferentiated,1940s-map
potential-map2-2118,50.36559,-4.13582,undifferentiated,1940s-map
potential-map2-2119,50.36571,-4.10867,undifferentiated,1940s-map
potential-map2-2120,50.36565,-4.10297,undifferentiated,1940s-map
potential-map2-2121,50.36577,-4.09534,undifferentiated,1940s-map
potential-map2-2122,50.36550,-4.15961,undifferentiated,1940s-map
potential-map2-2123,50.36533,-4.15913,undifferentiated,1940s-map
potential-map2-2124,50.36553,-4.14181,undifferentiated,1940s-map
potential-map2-2125,50.36546,-4.14033,undifferentiated,1940s-map
potential-map2-2126,50.36557,-4.13049,undifferentiated,1940s-map
potential-map2-2127,50.36543,-4.16758,undifferentiated,1940s-map
potential-map2-2128,50.36548,-4.15471,undifferentiated,1940s-map
potential-map2-2129,50.36541,-4.14426,undifferentiated,1940s-map
potential-map2-2130,50.36525,-4.14475,undifferentiated,1940s-map
potential-map2-2131,50.36545,-4.14273,undifferentiated,1940s-map
potential-map2-2132,50.36535,-4.16602,undifferentiated,1940s-map
potential-map2-2133,50.36536,-4.16142,undifferentiated,1940s-map
potential-map2-2134,50.36507,-4.15293,undifferentiated,1940s-map
potential-map2-2135,50.36528,-4.15257,undifferentiated,1940s-map
potential-map2-2136,50.36533,-4.14942,undifferentiated,1940s-map
potential-map2-2137,50.36540,-4.11631,undifferentiated,1940s-map
potential-map2-2138,50.36527,-4.15824,undifferentiated,1940s-map
potential-map2-2139,50.36518,-4.15568,undifferentiated,1940s-map
potential-map2-2140,50.36466,-4.16094,undifferentiated,1940s-map
potential-map2-2141,50.36505,-4.16129,undifferentiated,1940s-map
potential-map2-2142,50.36512,-4.14559,undifferentiated,1940s-map
potential-map2-2143,50.36515,-4.14350,undifferentiated,1940s-map
potential-map2-2144,50.36510,-4.11928,undifferentiated,1940s-map
potential-map2-2145,50.36509,-4.11894,undifferentiated,1940s-map
potential-map2-2146,50.36521,-4.11771,undifferentiated,1940s-map
potential-map2-2147,50.36497,-4.11818,undifferentiated,1940s-map
potential-map2-2148,50.36500,-4.16604,undifferentiated,1940s-map
potential-map2-2149,50.36491,-4.16638,undifferentiated,1940s-map
potential-map2-2150,50.36471,-4.14630,undifferentiated,1940s-map
potential-map2-2151,50.36508,-4.14645,undifferentiated,1940s-map
potential-map2-2152,50.36452,-4.13993,undifferentiated,1940s-map
potential-map2-2153,50.36487,-4.14076,undifferentiated,1940s-map
potential-map2-2154,50.36510,-4.14096,undifferentiated,1940s-map
potential-map2-2155,50.36469,-4.14053,undifferentiated,1940s-map
potential-map2-2156,50.36507,-4.13996,undifferentiated,1940s-map
potential-map2-2157,50.36508,-4.12245,undifferentiated,1940s-map
potential-map2-2158,50.36507,-4.12083,undifferentiated,1940s-map
